ticker,GICS,volatility63Days,return21Days,IR21Days,return252Days,IR252Days,medianDollarVolume21Days,shortInterestFloat,Sales,Operating Income,SG&A,R&D,Interest Expense,Operating Expense,Earnings,Dividend,Depreciation,Operating Cash Flow,Capital Expenditure,Short Term Debt,Long Term Debt,Long Liabilities,Assets,Equity,Cash,Working Capital,ROA,Profit Margin,Operating Margin,R&D/Sales,Sales Variability,Earnings Variability,Sales Growth,Earnings Growth,FCF,Accrual Ratio,outstandingShares,Market Cap,Operating Income Before Depreciation,Income Tax,Minority Interest,Preferred Stock,Sales Growth (1Y),Sales Growth (2Y),Sales Growth (3Y),Debt/Equity,ROE,EBIT,TEV,EBIT/TEV,E/P,S/P,B/P,CF/P,FCF/P,EBIT/P,Sales Growth (4Y),Sales Growth (5Y),Earnings Growth (1Y),Earnings Growth (2Y),Earnings Growth (3Y),Earnings Growth (4Y),Earnings Growth (5Y),Market Leverage,Size (Assets),Size (Market Cap),Earnings Yield,Volatility,Book Leverage,Profitability(ROA),Profitability(ROE),Accrual,Neg Sales Yield,Book Yield,Dividend Yield,Variability,prof_low
BOKF,40101015,0.022484299,-0.079553248,-3.115398568,0.087116261,0.429663255,17786490.6,0.040607547,26.81419401,13.89373689,11.63608941,-0.508533802,0,11.40210668,7.818055529,2.112584884,1.518350438,6.987693722,0,15.7538119,2.469327867,618.9427404,690.5138614,71.51299142,20.16959625,0,0.011322083,0.29156407,0.518148593,0,0.101071048,0.342999496,-0.600827609,-0.150351925,6.987693722,0.001202527,68104043,6398374840,15.41208733,2.24613026,0.05812959,0,-0.093463919,-0.077717057,-0.021873088,0.254822787,0.10932357,17.65821759,92.06167311,1.387447642,0.083215067,0.285409196,0.761181388,0.074376729,0.074376729,0.187953354,0.006707101,0.025018478,0.047737372,0.104452836,0.056694494,0.095562547,0.127868123,1.217253154,-0.107774897,-0.606013143,0.296124478,-0.138081524,-0.381662759,-0.398554462,-0.156404799,0.101999071,0.421981635,0.901667754,0.209078471,-0.942813021,0
FMCCM,40102010,0.035354408,0.214953271,4.439798768,-0.602040816,-0.322564409,66.78,6.94E-07,21.55318491,19.68089054,0,-0.508533802,14.63203463,1.872294372,4.063079777,0,0,3.005565863,0,11.11162647,934.8144712,951.4975263,961.3030303,-17.02102659,39.88930118,0,0.004226638,0.188514124,0.913131429,0,0.078468602,0.413902672,-0.830224777,-0.473194515,3.005565863,0.001100084,3221332659,12563197370,0,1.029375387,0,26.82653061,0.082361527,-0.02097715,-0.013445907,,,1.029375387,936.7633271,-0.911235155,1.041815328,5.526457669,-4.364365793,0.770657914,0.770657914,0.263942407,-0.006173004,0.000367678,0.324596774,0.482337483,0.194174286,0.199848815,0.048285557,3,3,-0.423945526,2.96572736,0.872378806,3,-0.483440396,1.41E-16,0.100252562,-3,-1.288546507,-0.764662969,-1.004620344,0
DHR,35203010,0.018557601,0.055592263,2.302265431,0.232892952,0.996665221,731489955.7,0.008159493,41.20691921,11.21805038,13.86513235,0.2303864,0.318561252,26.95266178,8.777919767,1.039814617,3.036207056,11.5055192,1.759504752,0.013555646,29.50793005,50.19655687,113.0432425,58.40856717,5.038633591,6.944557408,0.077650991,0.21302053,0.272237056,0.059542893,0.22011997,0.367363936,0.190165205,0.2138241,9.746014451,-0.008563932,715894895,2.08819E+11,14.25425743,1.691586603,0.008133388,4.429985089,0.206331422,0.285211719,0.14759214,0.505430746,0.150284799,15.94584403,320.6109706,-0.324999147,0.030093317,0.141269564,0.200241925,0.039444339,0.039444339,0.054667092,0.115463655,0.11001781,0.342613,0.394043551,0.372068783,0.248736569,0.217639618,-0.508417407,0.198847005,3,-0.385802289,-0.446375141,-0.358839635,0.394967404,0.021873686,-0.064504411,0.651430773,-0.489261005,-0.610293771,-0.309337684,0
KKR/PC,40203010,0.031333016,-0.022108172,-0.174353022,0.087176497,0.419447459,4559949.66,0.000733347,33.85172099,18.38895875,0,-0.508533802,1.862924357,15.3566697,4.621126512,0.67046393,0.106092545,-9.564882145,0.136769726,1.598544756,65.10799169,352.907888,449.6616549,24.64679848,24.29454765,0,0.010276897,0.136510829,0.543220794,0,,,0.011562066,0.024848063,-9.701651871,0.031852345,590472444,43878007314,18.49505129,1.432613259,70.21846225,1.888506137,,,,2.706499041,0.187493987,19.92766455,188.8289572,0.347540267,0.062187142,0.455547315,0.331675393,-0.128715949,-0.128715949,0.268169352,,,,,,,,0.982950909,1.868390889,0.500884471,0.026187869,0.556650501,-0.158386083,-0.411058487,0.183821896,0.624532472,0.151146722,-0.163353126,-0.373953059,0.072391239,0
NTRSO,40203010,0.008637469,0.009159142,0.847989664,-0.055101182,-0.559704614,754333.8,0.001181046,31.67792518,16.55825761,12.78265154,-0.508533802,0,12.62473135,7.466755974,2.990916632,2.494936219,9.762011651,0.529540268,18.44269165,16.6870202,771.7828255,826.4251062,50.40443659,303.2503388,0,0.009035006,0.235708492,0.522706507,0,,,-0.188805132,0.442010285,9.232471383,-0.00213657,208379813,5155316574,19.05319383,2.228609966,0,4.237844154,0.06929402,,,0.696956741,0.14813688,21.28180379,-239.1427828,0.016562245,0.301809053,1.280433516,2.037366071,0.394584141,0.394584141,0.860218423,,,0.273888832,,,,,3,1.024486947,-0.642724768,2.96572736,-1.225226389,-0.341397166,-0.425915772,0.012525145,0.045072465,-1.161951035,3,3,0.072391239,0
FNMAL,40102010,0.030421344,0.23255814,6.973853453,-0.58226601,-0.330571477,5040,3.26E-05,17.82029527,17.06516206,0,-0.508533802,12.42304429,0.755133209,3.663838452,-1.78E-15,0,4.358730697,0,0.686407602,713.5163754,718.3558459,727.1388088,-14.96826744,19.15238418,0,0.005038706,0.2055992,0.957625101,0,0.088203521,0.382799919,-0.911192604,-0.309924857,4.358730697,-0.000955653,5738839875,24332681068,17.06516206,0.952995079,0,23.75123027,0.017153539,-0.071532249,-0.049174864,,,18.01815714,723.0416291,-0.624112335,0.864112843,4.202899827,-3.530251754,1.028002523,1.028002523,4.249565362,-0.023263721,-0.008333047,0.321601273,0.324194951,0.147946228,0.536762657,0.088532472,3,3,-0.076353713,2.96572736,0.485073195,3,-0.473725271,1.41E-16,0.065205338,-3,-1.288546507,-0.764662969,-0.978436848,0
ABT,35101010,0.016077197,-0.016616816,-0.640748004,-0.0234169,0.000882511,616107401.3,0.006915688,24.94777804,5.530179241,7.841266206,0.267817374,0.296401475,17.49748202,4.331981004,1.812184319,1.920116782,5.58121633,1.013438801,0.002254103,9.628399891,21.62698882,41.70484553,19.9482458,4.597242556,6.075933959,0.103872367,0.173641957,0.221670212,0.062559116,0.169693688,0.458906185,0.241681668,0.743950862,4.567777529,-0.005653936,1750942289,2.07242E+11,7.450296023,0.739767358,0.129610908,0,0.195104651,0.176864507,0.129120674,0.482781999,0.217161,8.190063382,123.5230223,-0.125298256,0.036600042,0.210778794,0.168538745,0.047154582,0.047154582,0.06919621,0.113626527,0.11555372,0.35405708,0.468601532,0.43075967,1.004854987,0.348318931,-0.509357363,0.127354049,3,-0.302275111,-0.641117088,-0.36090228,0.708665248,0.312943758,-0.014893339,0.540782282,-0.567873527,-0.10164747,-0.498815909,0
FRC/PN,40101015,0.011685333,0.001360544,0.176548184,,,1646516,0.000637137,0,0,0,0.003990603,0,0,0,0,0,0,0,0,38.31868132,939.3791209,1028.137363,68.7967033,42.61538462,0,0,,,,,,0.011562066,0.024848063,0,0,179657145,3966829762,0,0,0,19.96153846,,,,0.556984266,0,0,37.74483516,-0.9244801,0,0,3.115792722,0,0,0,,,,,,,,3,1.137564451,-0.673171572,-0.772111831,-0.985931913,-0.354144603,-0.534005522,-0.632221591,0.081497784,0.839457026,3,-0.764662969,0.072391239,0
SPSC,45103010,0.03023232,0.002368401,0.289310977,0.272057398,0.832214067,15299810.4,0.013195389,10.82779488,1.593715297,5.257908777,0.763129542,0,8.562793779,1.270841565,0,0.671285805,2.587395764,0.559478508,0.117251075,0.414663819,3.292519398,16.58082133,13.28830193,6.571034632,6.949065939,0.076645272,0.117368456,0.14718743,0.102471842,0.141192706,0.138170726,0.416455377,1.033232698,2.027917256,-0.045659722,36120518,4739011962,2.265001102,0.301313684,0,0,0.201208741,0.166028411,0.145074065,0.040028809,0.095636115,2.566314786,125.1608803,-0.677337522,0.009686292,0.082528924,0.101282789,0.019721004,0.019721004,0.019560326,0.133945644,0.134334735,0.000636901,0.120273629,0.180595638,1.918735263,0.419628576,-0.546871349,-0.521829108,-0.655019621,-0.647768372,0.470232484,-0.400005381,0.382935554,-0.215977691,-0.696931951,0.74493725,-0.734644184,-0.764662969,-0.859503089,1
KEY/PJ,40101015,0.008353499,-0.012062257,-0.849964268,-0.027958929,-0.256007614,570921.93,1.36E-05,7.913694665,4.611050616,3.255738464,-0.508533802,0,3.302644048,2.583667656,0.870392206,0,2.361913228,0.076352706,3.021526637,11.58269729,177.7066816,194.1028283,14.36108796,4.889496312,0,0.013310819,0.326480584,0.582667238,0,0.048169209,0.381355983,-0.670242125,0.662711971,2.285560522,0.001535821,932398184,23673589892,4.611050616,0.615884446,0,2.035058706,0.037099133,0.017559261,,1.016930191,0.179907516,5.226935063,37.13978632,0.771864027,0.101759262,0.311685493,0.565619849,0.093025334,0.093025334,0.205865895,,,0.384432288,0.328293074,,,,1.349512984,1.103817353,-0.095818857,0.53417731,-1.247521492,-0.312256855,-0.374762342,0.150802754,0.107681221,0.380153628,0.416745249,0.719831425,-1.186240384,0
TROW,40203010,0.021754213,0.06681087,2.616888845,-0.110160793,-0.297894427,228147928.4,0.052587401,33.69971087,16.09348664,0,-0.508533802,0,16.56954707,12.68657791,7.552347615,1.036677166,15.54120387,1.028332227,0,1.394691036,9.708442124,53.73368146,39.40121845,9.070931245,0,0.236101037,0.376459548,0.47755563,0,0.152968358,0.233249551,0.464586933,0.118212416,14.51287165,-0.033987877,227283000,34362916770,17.13016381,3.628203168,4.624020888,0,0.177200937,0.180419565,0.153036333,0.035397155,0.321984406,20.75836698,148.1377807,0.764535291,0.083911488,0.222896427,0.260607305,0.102792538,0.102792538,0.137299868,0.132264153,0.139506906,0.047825998,0.240600666,0.178135053,0.188628231,0.194070785,-0.533355285,-0.422661397,0.21987235,0.305064477,-0.195402169,-0.400005381,2.29057494,0.769174163,-0.497944506,0.521492788,-0.339576506,1.398479747,-0.759833992,0
ALL/PH,40301040,0.007285642,-0.00742751,-0.51835016,-0.035643607,-0.379866367,3301944.63,0.000453048,172.3879818,13.89189226,0,-0.508533802,1.116846891,158.4960896,12.31858852,3.631414386,0,14.04598781,1.41263123,0,28.29311568,262.6401703,344.7480483,75.37970192,24.58836054,0,0.035732149,0.071458511,0.080585039,0,,,1.072048934,-0.431618727,12.63335658,-0.000913038,275707503,6848574375,0,2.768833736,-0.262597587,6.990773598,0.204784192,,,0.375341305,0.163420499,2.768833736,35.27293116,0.021673362,0.495917412,6.939934856,3.034609578,0.565458447,0.565458447,0.111466737,,,0.058534229,,,,,2.36445765,0.3265828,-0.59271726,2.96572736,-1.331361256,-0.370687014,-0.106526124,0.079045134,0.065931857,-3,3,3,0.072391239,0
AXS,40301040,0.017486655,0.102824592,4.318964677,0.199040109,0.861853389,29715655.2,0.019923172,62.37918545,7.790670224,7.881655967,-0.508533802,0.728595309,54.40962827,7.538112797,2.070159546,0.178886955,12.91667428,0,0,16.60269439,264.4044611,324.0788505,53.26473056,26.52055752,0,0.02326012,0.120843399,0.124892144,0,0.054992988,1.685384543,-0.254143077,-0.385329607,12.91667428,-0.016596459,85276000,5156639720,7.969557178,0.487672396,0,6.409658773,0.058630223,0.023006848,0.009576177,0.311701462,0.141521655,8.457229575,56.96179564,0.865098197,0.12465872,1.03157244,0.880845553,0.213604668,0.213604668,0.13985827,0.019572989,0.062272867,2.543793378,3.196597224,1.016138669,,0.069944765,0.648402267,-0.283159632,-0.642685691,0.828138893,-0.530457488,-0.37648276,-0.25573449,-0.016266774,-0.201446941,-0.765800729,1.198391979,0.717821384,-0.141625484,0
IRDM,50101010,0.025229226,0.010779644,0.52942275,-0.025380711,0.144181433,24864753.76,0.055369167,4.780730194,0.425258371,0.869482484,-0.278629986,0.55941764,2.062854177,-0.010177872,0,2.292617646,2.38768629,0.348130894,0.125149801,11.972687,14.30008647,23.33951245,9.03942598,1.759795816,1.939723305,-0.000436079,-0.002128937,0.088952598,0.018525868,0.060483669,,-0.208335848,0.024848063,2.039555397,-0.087822454,128031000,5162209920,2.717876017,-0.067558173,,0,0.096482223,0.042094191,-0.001152134,1.338341265,-0.001125942,2.650317844,,0.016562245,-0.000252427,0.118569697,0.224192113,0.05921841,0.05921841,0.065732089,0.058242286,0.067195268,,,,,,-0.463300148,-0.50609594,-0.642521185,-0.775352255,0.077428696,-0.282985618,-0.539222527,-0.63712211,-1.415743265,0.68756563,-0.429873127,-0.764662969,-0.59592554,1
FMCCK,40102010,0.038245084,0.179063361,4.716787494,-0.564598169,-0.191587658,449,1.27E-06,21.55318491,19.68089054,0,-0.508533802,14.63203463,1.872294372,4.063079777,0,0,3.005565863,0,11.11162647,934.8144712,951.4975263,961.3030303,-17.02102659,39.88930118,0,0.004226638,0.188514124,0.913131429,0,0.078468602,0.413902672,-0.830224777,-0.473194515,3.005565863,0.001100084,3221332659,13787303781,0,1.029375387,0,26.82653061,0.082361527,-0.02097715,-0.013445907,,,1.029375387,937.1433271,-0.911240526,0.949317705,5.035790867,-3.976875372,0.702235015,0.702235015,0.240508268,-0.006173004,0.000367678,0.324596774,0.482337483,0.194174286,0.199848815,0.048285557,3,3,-0.387793612,2.96572736,1.099332051,3,-0.483440396,1.41E-16,0.100252562,-3,-1.288546507,-0.764662969,-1.004620344,0
CHNG,35103010,0.011613864,0.011131725,0.956276597,-0.03024911,-0.136576344,33874247.28,0.041171966,10.69315597,0.547457585,3.028264296,0.482472896,0.719930467,8.04036673,-0.177521524,0,2.105331652,2.135234104,0.848024953,0.095918651,14.0026147,20.12075376,30.02368343,9.902929672,0.762639728,0.705034732,-0.005912716,-0.016601415,0.051197007,0.079856262,0.654361589,,3,0.024848063,1.28720915,-0.048785842,313131714,6826271365,2.652789237,-0.149258912,0,0,0.113344332,2.18204101,,1.423672975,-0.017926162,2.503530326,35.13589362,-0.065648316,-0.008143189,0.490511742,0.454262829,0.097946519,0.097946519,0.114840841,,,,,,,,-0.310096018,-0.448089854,-0.593375942,-0.876646391,-0.991543133,-0.275214371,-0.604741946,-0.710242909,-0.750227606,0.095488487,0.140619764,-0.764662969,1.975263516,0
SPT,45103010,0.060415746,0.174952339,2.453893539,0.276812749,0.704739835,37698420.54,0.040231133,3.786144739,-0.582589488,3.42837511,2.212564074,0.005539359,4.294764778,-0.593905094,0,0.073969449,0.307427457,0.019742699,0.050738789,0.37276613,2.353310734,4.983363425,2.630052692,3.303677365,2.200265301,-0.11917756,-0.156862755,-0.153874067,0.219268656,,,2.735112365,0.024848063,0.287684758,-0.176906594,54407191,4359104143,-0.508620039,0.005405915,0,0,0.383495398,,,0.16102526,-0.225814903,-0.503214124,77.23982755,-1.003006878,-0.007412695,0.047255925,0.032826419,0.003837088,0.003837088,-0.006280755,,,,,,,,-0.546871349,-0.521829108,-0.666239557,-0.867268993,2.839999106,-0.390204997,-1.959779047,-1.615051943,-2.934494157,0.801086687,-0.904391438,-0.764662969,0.072391239,1
GBCI,40101015,0.023485756,-0.09795479,-2.805990202,-0.122997454,-0.258697167,19545294.12,0.019624186,8.226773481,4.286276296,3.17541469,-0.508533802,0,3.621513658,2.672840892,1.371016382,0.318983527,4.924098055,0,8.650532491,2.936714801,209.0806047,235.562491,26.48188628,3.942283394,0,0.011346632,0.324895404,0.521015475,0,0.059993084,0.21262271,-0.216181902,-0.240710137,4.924098055,-0.009556942,110763316,5569179528,4.605259822,0.585602706,0,0,-0.048445539,0.034124401,0.043059475,0.437553699,0.10093091,5.190862528,57.9249639,0.155659806,0.053159127,0.163619202,0.526688271,0.097933533,0.097933533,0.103239112,0.064963096,0.066352138,-0.160128609,0.085926973,0.055194126,0.142331774,0.105594301,0.562092887,-0.297129037,-0.630502025,-0.089705249,-0.059454976,-0.365021267,-0.398260777,-0.192932772,-0.081433742,0.61585343,0.320208895,0.41612969,-1.255805349,0
CLH,20201050,0.019603082,0.125743672,5.4468606,0.293626883,1.053388636,60430634.46,0.018968054,76.14740852,7.007410239,10.2934305,-0.508533802,1.589853293,63.25132638,4.144226155,0,5.888671899,7.386026418,4.939900997,1.182378548,48.0502451,75.59664911,104.7383853,29.14173617,7.58977173,16.33576602,0.039567405,0.054423732,0.092024277,0,0.15744278,0.436119213,0.028974811,0.193418455,2.446125421,0.016212783,54414189,6074800060,12.89608214,1.351194392,,0,0.364470235,0.10640302,0.087547506,1.689419716,0.142209309,14.24727653,,0.016562245,0.037121338,0.682079976,0.261033108,0.066159319,0.066159319,0.127618027,0.096131245,0.092696444,0.586393062,0.465072612,0.433733671,0.212609509,,-0.376365322,-0.481574784,-0.615569377,-0.295583212,-0.364292136,-0.251012543,-0.060643262,-0.013273847,0.357901406,-0.209460024,-0.338520667,-0.764662969,-0.579702187,0
ENPH,45301010,0.051242922,0.231191653,4.211532529,0.318048207,0.740675312,441569644.3,0.028387167,10.69086386,1.534962359,2.73997188,0.465339729,0.286388306,8.879555481,1.162519982,0,0.276346018,2.661803345,0.384801818,0.628840316,8.398327997,13.36146511,15.65014487,2.288679754,7.353706687,7.641058797,0.074281739,0.108739574,0.143577019,0.078475656,0.37729648,1.02138926,0.394277921,-1.362364486,2.277001527,-0.071212219,134959000,27232027020,1.811308377,0.101161909,0,0,0.74322681,0.401565686,0.492853596,3.944268873,0.50794349,1.912470286,203.4534616,-0.811178545,0.005761324,0.052982773,0.011342451,0.013191611,0.013191611,0.009477997,0.323175455,0.131951567,0.882805451,-0.170899982,,,,-0.541059819,-0.514019679,0.00927357,-0.698153402,2.119820634,-0.045661112,0.35465957,1.578537184,-1.13256368,0.791970387,-0.957663977,-0.764662969,1.008369782,0
PSA/PM,60101080,0.009864327,0.009747245,0.740623849,-0.147208626,-1.614205562,260767.2,0.000402702,22.11206763,11.61750672,0.595463641,-0.508533802,0.638947907,10.4945609,11.55973058,9.050094759,0,15.29213007,0,0,42.57283255,44.77641548,100.3696409,30.33250159,5.489066328,0,0.115171584,0.52277927,0.525392149,0,,,0.011562066,0.024848063,15.29213007,-0.037186538,175212439,3812622673,0,0,0.591909763,24.66881408,,,,1.403538459,0.381100469,0,84.10449006,-0.9244801,0.531237618,1.016179578,1.393956874,0.70276333,0.70276333,0,,,,,,,,0.308766147,-0.374061278,-0.673171572,2.96572736,-1.128903056,-0.277048042,0.843842757,1.026469233,-0.552476885,-0.741297553,2.470724096,3,0.072391239,0
KLAC,45301010,0.033818082,0.05776288,1.549230828,0.076011712,0.381951682,444344538.1,0.011405018,56.64592517,22.3109903,11.74709957,0.997361928,1.021719827,32.06242859,20.60920509,4.060170215,2.272506284,19.3875978,1.897906765,0.206090511,24.88227746,52.51271943,79.49024381,26.98865636,17.05115553,24.82858201,0.259267101,0.363825024,0.393867524,0.121346511,0.229400503,0.535567171,1.101715563,0.467892655,17.48969103,0.039243987,149375000,54680212500,24.58349658,0.661079527,-0.011131983,0,0.367656583,0.269037883,0.262570682,0.929589367,0.763624718,25.24457611,374.0860805,-0.111082681,0.056300074,0.154744919,0.073727412,0.052962896,0.052962896,0.068962946,0.229180421,0.20797214,0.729196178,0.793428848,0.348477832,0.463203743,0.280268986,-0.520246725,-0.425726659,0.819909348,-0.049384739,0.75175852,-0.320211073,2.567720749,2.691356876,0.75054886,0.629979986,-0.80297164,-0.284356722,-0.131226893,1
NDSN,20106020,0.016554455,-0.089042974,-4.94759914,0.239687407,1.107718818,44065053.11,0.009972702,41.61389858,11.29460846,12.12389583,-0.508533802,0.412120775,28.5617742,8.463294952,1.782512537,1.757515918,8.862498653,0.729795922,0.973528962,15.06860028,27.48026998,65.19985039,37.71958041,2.899386253,10.62187388,0.129805435,0.203376642,0.271414331,0,0.072578188,0.355455648,-0.329137879,-0.194170623,8.132702731,0.005070444,58160917,13524739639,13.05212438,2.232179548,0,0,0.13143553,0.051594141,0.035860506,0.42529978,0.224374048,15.28430392,245.682743,-0.17462514,0.036395007,0.178953722,0.162206848,0.038111717,0.038111717,0.065727634,0.024111684,0.054213997,0.798987295,0.202733171,0.157301754,0.090038318,0.11706656,-0.527053384,-0.498824795,-0.395548,-0.304907158,-0.603646546,-0.366137244,1.018913944,0.344337624,0.167941253,0.591443125,-0.583574361,-0.432721742,-1.080271913,0
ENB/PF/V,10102040,0.006719181,-0.003707136,-0.333919191,0.172494951,0.585283349,61335,,24.68650587,3.823035919,0,-0.508533802,1.34071984,18.9019906,3.072040754,3.544507048,1.961479346,4.752118114,3.359628581,2.948743223,34.74125185,51.80778709,83.48496796,26.9724002,0.223755545,-2.423854115,0.036797532,0.124442105,0.154863387,0,0.16298697,0.739114019,-0.959414184,-0.272483591,1.392489533,0.020118008,2025603109,43550466844,5.784515265,0.752394795,1.249876787,3.454903894,0.272805781,0.006615005,-0.013514892,1.39735414,0.113895713,6.53691006,63.67102021,0.31299639,0.142885616,1.148209575,1.254530242,0.22102875,0.22102875,0.304042328,,,-0.07139922,0.612784806,0.097761961,,,0.149679366,0.996421804,0.491211116,1.062118548,-1.375835371,-0.277611255,-0.093780479,-0.136505134,0.424479622,-0.951469929,2.124996034,3,-0.316545422,0
QRVO,45301020,0.030200173,-0.07772296,-1.935889587,-0.359968396,-1.050237533,148475680.3,0.03260138,41.69982732,11.68789083,8.609959343,1.157640412,0.602073048,26.76781261,9.252530928,0,3.244123874,9.415462788,1.913397285,0.167306118,19.4007471,27.1960216,69.08896188,41.89294028,8.962359804,16.32888938,0.133921985,0.221884154,0.280286313,0.134261903,0.200777955,0.563259733,0.303227965,3,7.502065503,0.025336398,107392627,13049278107,14.93201471,1.332054251,0,0,0.203040976,0.238528379,0.195272615,0.467096678,0.22086134,16.26406896,132.1156934,0.559339332,0.076146251,0.34318021,0.344769486,0.077487143,0.077487143,0.133849633,0.157301828,0.122167426,0.458498993,0.813993103,1.061668574,,,-0.498574145,-0.466014167,-0.409589953,0.205381704,0.467708559,-0.362330758,1.068162041,0.329049013,0.513445344,0.330018661,-0.13088447,-0.764662969,-0.257561556,0
